summary	summary	NOUN	NN		nsubj	False
remained	remain	VERB	VBD		ccomp	False
around	around	ADV	RB	MONEY_B	quantmod	True
$	$	SYM	$	MONEY_I	quantmod	False
400	400	NUM	CD	MONEY_I	compound	False
billion	billion	NUM	CD	MONEY_I	dobj	False
throughout	throughout	ADP	IN		prep	True
the	the	DET	DT		det	True
period	period	NOUN	NN		pobj	False
;	;	PUNCT	:		punct	False
as	as	SCONJ	IN		prep	True
of	of	ADP	IN		prep	True
january	january	PROPN	NNP	DATE_B	pobj	False
21	21	NUM	CD	DATE_I	nummod	False
,	,	PUNCT	,		punct	False
it	-PRON-	PRON	PRP		nsubj	True
was	be	AUX	VBD		ROOT	True
$	$	SYM	$	MONEY_B	quantmod	False
416	416	NUM	CD	MONEY_I	compound	False
billion	billion	NUM	CD	MONEY_I	attr	False
.	.	PUNCT	.		punct	False

the	the	DET	DT		det	True
term	term	NOUN	NN		compound	False
securities	security	NOUN	NNS		compound	False
lending	lending	NOUN	NN		compound	False
facility	facility	NOUN	NN		nsubj	False
(	(	PUNCT	-LRB-		punct	False
tslf	tslf	ADJ	JJ		appos	False
)	)	PUNCT	-RRB-		punct	False
auctions	auction	NOUN	NNS		appos	False
held	hold	VERB	VBN		acl	False
during	during	ADP	IN		prep	True
the	the	DET	DT		det	True
period	period	NOUN	NN		pobj	False
also	also	ADV	RB		advmod	True
were	be	AUX	VBD		ROOT	True
undersubscribed	undersubscribe	VERB	VBN		acomp	False
,	,	PUNCT	,		punct	False
and	and	CCONJ	CC		cc	True
market	market	NOUN	NN		compound	False
participants	participant	NOUN	NNS		nsubj	False
exercised	exercise	VERB	VBD		conj	False
only	only	ADV	RB	MONEY_B	advmod	True
$	$	SYM	$	MONEY_I	quantmod	False
7	7	NUM	CD	MONEY_I	compound	False
billion	billion	NUM	CD	MONEY_I	dobj	False
of	of	ADP	IN		prep	True
the	the	DET	DT		det	True
options	option	NOUN	NNS		pobj	False
on	on	ADP	IN		prep	True
$	$	SYM	$	MONEY_B	quantmod	False
50	50	NUM	CD	MONEY_I	compound	False
billion	billion	NUM	CD	MONEY_I	pobj	False
of	of	ADP	IN		prep	True
tslf	tslf	ADJ	JJ		compound	False
loans	loan	NOUN	NNS		pobj	False
against	against	ADP	IN		prep	True
schedule	schedule	NOUN	NN		nmod	False
2	2	NUM	CD	CARDINAL_B	nummod	False
collateral	collateral	NOUN	NN		pobj	False
on	on	ADP	IN		prep	True
their	-PRON-	DET	PRP$		poss	True
december	december	PROPN	NNP	DATE_B	nmod	False
22	22	NUM	CD	DATE_I	nummod	False
exercise	exercise	NOUN	NN		compound	False
date	date	NOUN	NN		pobj	False
.	.	PUNCT	.		punct	False

the	the	DET	DT		det	True
amount	amount	NOUN	NN		nsubj	True
of	of	ADP	IN		prep	True
securities	security	NOUN	NNS		pobj	False
lent	lend	VERB	VBN		acl	False
through	through	ADP	IN		prep	True
the	the	DET	DT		det	True
tslf	tslf	NOUN	NN		pobj	False
declined	decline	VERB	VBD		ROOT	False
$	$	SYM	$	MONEY_B	quantmod	False
52	52	NUM	CD	MONEY_I	compound	False
billion	billion	NUM	CD	MONEY_I	npadvmod	False
to	to	ADP	IN		prep	True
about	about	ADV	RB	MONEY_B	quantmod	True
$	$	SYM	$	MONEY_I	quantmod	False
133	133	NUM	CD	MONEY_I	compound	False
billion	billion	NUM	CD	MONEY_I	pobj	False
as	as	SCONJ	IN		prep	True
of	of	ADP	IN		prep	True
january	january	PROPN	NNP	DATE_B	pobj	False
21	21	NUM	CD	DATE_I	nummod	False
.	.	PUNCT	.		punct	False

use	use	NOUN	NN		nsubj	False
of	of	ADP	IN		prep	True
the	the	DET	DT		det	True
primary	primary	ADJ	JJ		amod	False
dealer	dealer	NOUN	NN		compound	False
credit	credit	NOUN	NN		compound	False
facility	facility	NOUN	NN		pobj	False
(	(	PUNCT	-LRB-		punct	False
pdcf	pdcf	NOUN	NN		appos	False
)	)	PUNCT	-RRB-		punct	False
declined	decline	VERB	VBD		ROOT	False
further	further	ADV	RB		advmod	True
over	over	ADP	IN		prep	True
the	the	DET	DT		det	True
intermeeting	intermeete	VERB	VBG		amod	False
period	period	NOUN	NN		pobj	False
,	,	PUNCT	,		punct	False
with	with	ADP	IN		prep	True
the	the	DET	DT		det	True
amount	amount	NOUN	NN		nsubj	True
outstanding	outstanding	ADJ	JJ		amod	False
falling	fall	VERB	VBG		pcomp	False
to	to	ADP	IN		prep	True
$	$	SYM	$	MONEY_B	quantmod	False
33	33	NUM	CD	MONEY_I	compound	False
billion	billion	NUM	CD	MONEY_I	pobj	False
on	on	ADP	IN		prep	True
january	january	PROPN	NNP	DATE_B	pobj	False
21	21	NUM	CD	DATE_I	nummod	False
from	from	ADP	IN		prep	True
$	$	SYM	$	MONEY_B	quantmod	False
52	52	NUM	CD	MONEY_I	compound	False
billion	billion	NUM	CD	MONEY_I	pobj	False
on	on	ADP	IN		prep	True
december	december	PROPN	NNP	DATE_B	pobj	False
10	10	NUM	CD	DATE_I	nummod	False
.	.	PUNCT	.		punct	False

(	(	PUNCT	-LRB-		punct	False
16	16	X	LS	CARDINAL_B	meta	False
)	)	PUNCT	-RRB-		punct	False
the	the	DET	DT		det	True
effective	effective	ADJ	JJ		amod	False
federal	federal	ADJ	JJ		amod	False
funds	fund	NOUN	NNS		compound	False
rate	rate	NOUN	NN		nsubj	False
stayed	stay	VERB	VBD		ROOT	False
within	within	ADP	IN		prep	True
the	the	DET	DT		det	True
new	new	ADJ	JJ		amod	False
target	target	NOUN	NN		compound	False
range	range	NOUN	NN		pobj	False
of	of	ADP	IN		prep	True
0	0	NUM	CD	PERCENT_B	quantmod	False
to	to	ADP	IN	PERCENT_I	quantmod	True
0.25	0.25	NUM	CD	PERCENT_I	nummod	False
percent	percent	NOUN	NN	PERCENT_I	pobj	False
established	establish	VERB	VBN		acl	False
at	at	ADP	IN		prep	True
the	the	DET	DT		det	True
december	december	PROPN	NNP	DATE_B	compound	False
fomc	fomc	ADJ	JJ		compound	False
meeting	meeting	NOUN	NN		pobj	False
throughout	throughout	ADP	IN		prep	True
the	the	DET	DT		det	True
intermeeting	intermeete	VERB	VBG		amod	False
period	period	NOUN	NN		pobj	False
,	,	PUNCT	,		punct	False
and	and	CCONJ	CC		cc	True
trading	trading	NOUN	NN		compound	False
volumes	volume	NOUN	NNS		nsubj	False
in	in	ADP	IN		prep	True
the	the	DET	DT		det	True
funds	fund	NOUN	NNS		compound	False
market	market	NOUN	NN		pobj	False
were	be	AUX	VBD		conj	True
generally	generally	ADV	RB		advmod	False
quite	quite	ADV	RB		advmod	True
low	low	ADJ	JJ		acomp	False
.	.	PUNCT	.		punct	False

very	very	ADV	RB		advmod	True
recently	recently	ADV	RB		advmod	False
,	,	PUNCT	,		punct	False
however	however	ADV	RB		advmod	True
,	,	PUNCT	,		punct	False
trading	trading	NOUN	NN		compound	False
volume	volume	NOUN	NN		nsubj	False
has	have	AUX	VBZ		aux	True
picked	pick	VERB	VBN		ROOT	False
up	up	ADP	RP		prt	True
some	some	DET	DT		nmod	True
and	and	CCONJ	CC		cc	True
federal	federal	ADJ	JJ		conj	False
funds	fund	NOUN	NNS		dobj	False
3	3	NUM	CD	CARDINAL_B	nummod	False
starting	start	VERB	VBG		advcl	False
with	with	ADP	IN		prep	True
the	the	DET	DT		det	True
january	january	PROPN	NNP	DATE_B	nmod	False
12	12	NUM	CD	DATE_I	nummod	False
auction	auction	NOUN	NN		pobj	False
,	,	PUNCT	,		punct	False
the	the	DET	DT		det	True
minimum	minimum	ADJ	JJ		amod	False
bid	bid	NOUN	NN		compound	False
rate	rate	NOUN	NN		nsubjpass	False
was	be	AUX	VBD		auxpass	True
adjusted	adjust	VERB	VBN		conj	False
to	to	PART	TO		aux	True
be	be	AUX	VB		xcomp	True
equal	equal	ADJ	JJ		acomp	False
to	to	ADP	IN		prep	True
the	the	DET	DT		det	True
interest	interest	NOUN	NN		compound	False
rate	rate	NOUN	NN		pobj	False
paid	pay	VERB	VBN		acl	False
on	on	ADP	IN		prep	True
excess	excess	ADJ	JJ		amod	False
reserve	reserve	NOUN	NN		compound	False
balances	balance	NOUN	NNS		pobj	False
rather	rather	ADV	RB		advmod	True
than	than	SCONJ	IN		cc	True
the	the	DET	DT		det	True
ois	ois	PROPN	NNP		compound	False
rate	rate	NOUN	NN		pobj	False
for	for	ADP	IN		prep	True
the	the	DET	DT		det	True
term	term	NOUN	NN		pobj	False
of	of	ADP	IN		prep	True
the	the	DET	DT		det	True
auction	auction	NOUN	NN		pobj	False
at	at	ADP	IN		prep	True
the	the	DET	DT		det	True
date	date	NOUN	NN		pobj	False
of	of	ADP	IN		prep	True
the	the	DET	DT		det	True
announcement	announcement	NOUN	NN		pobj	False
.	.	PUNCT	.		punct	False

this	this	DET	DT		det	True
adjustment	adjustment	NOUN	NN		nsubjpass	False
was	be	AUX	VBD		auxpass	True
made	make	VERB	VBN		ROOT	True
to	to	PART	TO		aux	True
remove	remove	VERB	VB		xcomp	False
an	an	DET	DT		det	True
arbitrage	arbitrage	NOUN	NN		compound	False
opportunity	opportunity	NOUN	NN		dobj	False
at	at	ADP	IN		prep	True
this	this	DET	DT		det	True
time	time	NOUN	NN		pobj	False
of	of	ADP	IN		prep	True
very	very	ADV	RB		advmod	True
low	low	ADJ	JJ		amod	False
interest	interest	NOUN	NN		compound	False
rates	rate	NOUN	NNS		pobj	False
.	.	PUNCT	.		punct	False

class	class	PROPN	NNP		compound	False
i	i	PROPN	NNP		ROOT	True
fomc--	fomc--	PROPN	NNP		appos	False

restricted	restrict	VERB	VBN		amod	False
controlled	control	VERB	VBN		amod	False
(	(	PUNCT	-LRB-		punct	False
fr	fr	NOUN	NN		intj	False
)	)	PUNCT	-RRB-		punct	False
13	13	NUM	CD	CARDINAL_B	nsubj	False
of	of	ADP	IN		prep	True
52	52	NUM	CD	CARDINAL_B	pobj	False
have	have	AUX	VBP		aux	True
traded	trade	VERB	VBN		ROOT	False
closer	closer	ADV	RBR		advmod	False
to	to	ADP	IN		prep	True
the	the	DET	DT		det	True
upper	upper	ADJ	JJ		amod	False
end	end	NOUN	NN		pobj	False
of	of	ADP	IN		prep	True
the	the	DET	DT		det	True
target	target	NOUN	NN		compound	False
range	range	NOUN	NN		pobj	False
,	,	PUNCT	,		punct	False
particularly	particularly	ADV	RB		advmod	False
during	during	ADP	IN		prep	True
the	the	DET	DT	TIME_B	det	True
morning	morning	NOUN	NN	TIME_I	compound	False
hours	hour	NOUN	NNS	TIME_I	pobj	False
.	.	PUNCT	.		punct	False

monetary	monetary	ADJ	JJ		amod	False
policy	policy	NOUN	NN		compound	False
expectations	expectation	NOUN	NNS		ROOT	False
and	and	CCONJ	CC		cc	True
treasury	treasury	NOUN	NN	ORG_B	compound	False
yields	yield	NOUN	NNS		conj	False
(	(	PUNCT	-LRB-		punct	False
17	17	NUM	CD	CARDINAL_B	appos	False
)	)	PUNCT	-RRB-		punct	False

the	the	DET	DT		det	True
fomc	fomc	PROPN	NNP		compound	False
’s	’s	PART	POS		punct	True
decision	decision	NOUN	NN		nsubj	False
at	at	ADP	IN		prep	True
its	-PRON-	DET	PRP$		poss	True
december	december	PROPN	NNP	DATE_B	compound	False
meeting	meeting	NOUN	NN		pobj	False
to	to	PART	TO		aux	True
lower	lower	VERB	VB		acl	False
the	the	DET	DT		det	True
target	target	NOUN	NN		nmod	False
federal	federal	ADJ	JJ		amod	False
funds	fund	NOUN	NNS		compound	False
rate	rate	NOUN	NN		dobj	False
from	from	ADP	IN		prep	True
1	1	NUM	CD	PERCENT_B	nummod	False
percent	percent	NOUN	NN	PERCENT_I	pobj	False
to	to	ADP	IN		prep	True
a	a	DET	DT		det	True
range	range	NOUN	NN		pobj	False
of	of	ADP	IN		prep	True
0	0	NUM	CD	PERCENT_B	quantmod	False
to	to	ADP	IN	PERCENT_I	quantmod	True
0.25	0.25	NUM	CD	PERCENT_I	nummod	False
percent	percent	NOUN	NN	PERCENT_I	pobj	False
was	be	AUX	VBD		ROOT	True
more	more	ADV	RBR		advmod	True
aggressive	aggressive	ADJ	JJ		acomp	False
than	than	SCONJ	IN		prep	True
market	market	NOUN	NN		compound	False
expectations	expectation	NOUN	NNS		pobj	False
prior	prior	ADV	RB		advmod	False
to	to	ADP	IN		prep	True
the	the	DET	DT		det	True
meeting	meeting	NOUN	NN		pobj	False
.	.	PUNCT	.		punct	False

furthermore	furthermore	ADV	RB		advmod	False
,	,	PUNCT	,		punct	False
market	market	NOUN	NN		compound	False
participants	participant	NOUN	NNS		nsubj	False
reportedly	reportedly	ADV	RB		advmod	False
did	do	AUX	VBD		aux	True
not	not	PART	RB		neg	True
fully	fully	ADV	RB		advmod	False
anticipate	anticipate	VERB	VB		ROOT	False
the	the	DET	DT		det	True
indications	indication	NOUN	NNS		dobj	False
that	that	SCONJ	IN		mark	True
the	the	DET	DT		det	True
fomc	fomc	NOUN	NN		nsubj	False
may	may	VERB	MD		aux	True
keep	keep	VERB	VB		acl	True
rates	rate	NOUN	NNS		dobj	False
low	low	ADJ	JJ		oprd	False
for	for	ADP	IN		prep	True
some	some	DET	DT		det	True
time	time	NOUN	NN		pobj	False
and	and	CCONJ	CC		cc	True
that	that	SCONJ	IN		mark	True
the	the	DET	DT		det	True
fomc	fomc	NOUN	NN		nsubj	False
may	may	VERB	MD		aux	True
engage	engage	VERB	VB		conj	False
in	in	ADP	IN		prep	True
nontraditional	nontraditional	ADJ	JJ		amod	False
policy	policy	NOUN	NN		pobj	False
such	such	ADJ	JJ		amod	True
as	as	SCONJ	IN		prep	True
the	the	DET	DT		det	True
purchase	purchase	NOUN	NN		pobj	False
of	of	ADP	IN		prep	True
longer	long	ADJ	JJR		amod	False
-	-	PUNCT	HYPH		punct	False
term	term	NOUN	NN		compound	False
treasury	treasury	PROPN	NNP	ORG_B	compound	False
securities	security	NOUN	NNS		pobj	False
.	.	PUNCT	.		punct	False

consequently	consequently	ADV	RB		advmod	False
,	,	PUNCT	,		punct	False
market	market	NOUN	NN		compound	False
expectations	expectation	NOUN	NNS		nsubj	False
for	for	ADP	IN		prep	True
the	the	DET	DT		det	True
path	path	NOUN	NN		pobj	False
of	of	ADP	IN		prep	True
the	the	DET	DT		det	True
federal	federal	ADJ	JJ		amod	False
funds	fund	NOUN	NNS		compound	False
rate	rate	NOUN	NN		pobj	False
moved	move	VERB	VBD		ROOT	False
downward	downward	ADV	RB		advmod	False
for	for	ADP	IN		prep	True
most	most	ADJ	JJS		amod	True
horizons	horizon	NOUN	NNS		pobj	False
.	.	PUNCT	.		punct	False

economic	economic	ADJ	JJ		amod	False
data	datum	NOUN	NNS		nsubj	False
released	release	VERB	VBN		ROOT	False
late	late	ADV	RB		advmod	False
in	in	ADP	IN		prep	True
the	the	DET	DT		det	True
intermeeting	intermeete	VERB	VBG		amod	False
period	period	NOUN	NN		pobj	False
came	come	VERB	VBD		conj	False
in	in	ADP	RP		prep	True
generally	generally	ADV	RB		advmod	False
weaker	weak	ADJ	JJR		acomp	False
than	than	SCONJ	IN		prep	True
expected	expect	VERB	VBN		pobj	False
and	and	CCONJ	CC		cc	True
,	,	PUNCT	,		punct	False
along	along	ADP	IN		prep	True
with	with	ADP	IN		prep	True
increased	increase	VERB	VBN		amod	False
concerns	concern	NOUN	NNS		pobj	False
about	about	ADP	IN		prep	True
the	the	DET	DT		det	True
health	health	NOUN	NN		pobj	False
of	of	ADP	IN		prep	True
some	some	DET	DT		det	True
financial	financial	ADJ	JJ		amod	False
institutions	institution	NOUN	NNS		pobj	False
as	as	SCONJ	IN		mark	True
fourth	fourth	ADJ	JJ	DATE_B	amod	False
-	-	PUNCT	HYPH	DATE_I	punct	False
quarter	quarter	NOUN	NN	DATE_I	compound	False
earnings	earning	NOUN	NNS		nsubj	False
began	begin	VERB	VBD		advcl	False
to	to	PART	TO		aux	True
be	be	AUX	VB		auxpass	True
reported	report	VERB	VBN		xcomp	False
,	,	PUNCT	,		punct	False
pushed	push	VERB	VBN		conj	False
futures	future	NOUN	NNS		compound	False
rates	rate	NOUN	NNS		dobj	False
lower	low	ADJ	JJR		advmod	False
(	(	PUNCT	-LRB-		punct	False
chart	chart	NOUN	NN		npadvmod	False
3	3	NUM	CD	CARDINAL_B	nummod	False
)	)	PUNCT	-RRB-		punct	False
.	.	PUNCT	.		punct	False

futures	future	NOUN	NNS		compound	False
rates	rate	NOUN	NNS		nsubj	False
currently	currently	ADV	RB		advmod	False
suggest	suggest	VERB	VBP		ROOT	False
that	that	SCONJ	IN		mark	True
investors	investor	NOUN	NNS		nsubj	False
expect	expect	VERB	VBP		ccomp	False
that	that	SCONJ	IN		mark	True
the	the	DET	DT		det	True
effective	effective	ADJ	JJ		amod	False
federal	federal	ADJ	JJ		amod	False
funds	fund	NOUN	NNS		compound	False
rate	rate	NOUN	NN		nsubj	False
will	will	VERB	MD		aux	True
remain	remain	VERB	VB		ccomp	False
within	within	ADP	IN		prep	True
the	the	DET	DT		det	True
current	current	ADJ	JJ		amod	False
target	target	NOUN	NN		pobj	False
range	range	NOUN	NN		npadvmod	False
through	through	ADP	IN		prep	True
the	the	DET	DT	DATE_B	det	True
first	first	ADJ	JJ	DATE_I	amod	True
half	half	NOUN	NN	DATE_I	pobj	False
of	of	ADP	IN	DATE_I	prep	True
this	this	DET	DT	DATE_I	det	True
year	year	NOUN	NN	DATE_I	pobj	False
and	and	CCONJ	CC		cc	True
then	then	ADV	RB		advmod	True
rise	rise	VERB	VB		conj	False
gradually	gradually	ADV	RB		advmod	False
thereafter	thereafter	ADV	RB		advmod	True
,	,	PUNCT	,		punct	False
with	with	ADP	IN		prep	True
the	the	DET	DT		det	True
effective	effective	ADJ	JJ		amod	False
rate	rate	NOUN	NN		nsubj	False
reaching	reach	VERB	VBG		pcomp	False
about	about	ADP	IN	PERCENT_B	advmod	True
1.4	1.4	NUM	CD	PERCENT_I	nummod	False
percent	percent	NOUN	NN	PERCENT_I	dobj	False
by	by	ADP	IN		prep	True
the	the	DET	DT	DATE_B	det	True
end	end	NOUN	NN	DATE_I	pobj	False
of	of	ADP	IN	DATE_I	prep	True
2010	2010	NUM	CD	DATE_I	pobj	False
.	.	PUNCT	.		punct	False

however	however	ADV	RB		advmod	True
,	,	PUNCT	,		punct	False
uncertainty	uncertainty	NOUN	NN		nsubj	False
about	about	ADP	IN		prep	True
the	the	DET	DT		det	True
size	size	NOUN	NN		pobj	False
of	of	ADP	IN		prep	True
term	term	NOUN	NN		compound	False
premiums	premium	NOUN	NNS		pobj	False
and	and	CCONJ	CC		cc	True
potential	potential	ADJ	JJ		amod	False
distortions	distortion	NOUN	NNS		conj	False
created	create	VERB	VBN		acl	False
by	by	ADP	IN		agent	True
the	the	DET	DT		det	True
zero	zero	NUM	CD	CARDINAL_B	nummod	False
lower	lower	ADV	RBR		pobj	False
bound	bind	VERB	VBN		acl	False
for	for	ADP	IN		prep	True
the	the	DET	DT		det	True
federal	federal	ADJ	JJ		amod	False
funds	fund	NOUN	NNS		compound	False
rate	rate	NOUN	NN		pobj	False
make	make	VERB	VBP		ROOT	True
it	-PRON-	PRON	PRP		nsubj	True
difficult	difficult	ADJ	JJ		ccomp	False
to	to	PART	TO		aux	True
obtain	obtain	VERB	VB		advcl	False
a	a	DET	DT		det	True
definitive	definitive	ADJ	JJ		amod	False
reading	reading	NOUN	NN		dobj	False
on	on	ADP	IN		prep	True
policy	policy	NOUN	NN		compound	False
expectations	expectation	NOUN	NNS		pobj	False
of	of	ADP	IN		prep	True
market	market	NOUN	NN		compound	False
participants	participant	NOUN	NNS		pobj	False
from	from	ADP	IN		prep	True
futures	future	NOUN	NNS		compound	False
prices	price	NOUN	NNS		pobj	False

(	(	PUNCT	-LRB-		punct	False
see	see	VERB	VB		ROOT	True
the	the	DET	DT		det	True
box	box	NOUN	NN		nsubj	False
“	"	PUNCT	``		punct	False
gauging	gauge	VERB	VBG		ccomp	False
investor	investor	NOUN	NN		compound	False
expectations	expectation	NOUN	NNS		dobj	False
for	for	ADP	IN		prep	True
future	future	ADJ	JJ		amod	False
interest	interest	NOUN	NN		compound	False
rate	rate	NOUN	NN		compound	False
policy	policy	NOUN	NN		pobj	False
with	with	ADP	IN		prep	True
uncertain	uncertain	ADJ	JJ		amod	False
term	term	NOUN	NN		compound	False
premiums	premium	NOUN	NNS		pobj	False
”	"	PUNCT	''		punct	False
for	for	ADP	IN		prep	True
a	a	DET	DT		det	True
discussion	discussion	NOUN	NN		pobj	False
of	of	ADP	IN		prep	True
term	term	NOUN	NN		compound	False
premium	premium	NOUN	NN		compound	False
effects	effect	NOUN	NNS		pobj	False
)	)	PUNCT	-RRB-		punct	False
.	.	PUNCT	.		punct	False

in	in	ADP	IN		prep	True
a	a	DET	DT		det	True
very	very	ADV	RB		advmod	True
low	low	ADJ	JJ		amod	False
interest	interest	NOUN	NN		compound	False
rate	rate	NOUN	NN		compound	False
environment	environment	NOUN	NN		pobj	False
,	,	PUNCT	,		punct	False
it	-PRON-	PRON	PRP		nsubj	True
is	be	AUX	VBZ		ROOT	True
more	more	ADV	RBR		advmod	True
likely	likely	ADJ	JJ		acomp	False
that	that	SCONJ	IN		mark	True
the	the	DET	DT		det	True
zero	zero	NUM	CD	CARDINAL_B	nummod	False
lower	lower	ADV	RBR		amod	False
bound	bind	VERB	VBN		nsubj	False
could	could	VERB	MD		aux	True
truncate	truncate	VERB	VB		ccomp	False
the	the	DET	DT		det	True
distribution	distribution	NOUN	NN		dobj	False
of	of	ADP	IN		prep	True
future	future	ADJ	JJ		amod	False
short	short	ADJ	JJ		amod	False
-	-	PUNCT	HYPH		punct	False
term	term	NOUN	NN		compound	False
interest	interest	NOUN	NN		compound	False
rates	rate	NOUN	NNS		pobj	False
and	and	CCONJ	CC		cc	True
lead	lead	VERB	VB		conj	False
to	to	ADP	IN		prep	True
a	a	DET	DT		det	True
greater	great	ADJ	JJR		amod	False
positive	positive	ADJ	JJ		amod	False
skew	skew	NOUN	NN		pobj	False
in	in	ADP	IN		prep	True
the	the	DET	DT		det	True
distribution	distribution	NOUN	NN		pobj	False
.	.	PUNCT	.		punct	False

in	in	ADP	IN		prep	True
this	this	DET	DT		det	True
case	case	NOUN	NN		pobj	False
,	,	PUNCT	,		punct	False
expected	expect	VERB	VBD		ROOT	False
future	future	ADJ	JJ		amod	False
short	short	ADJ	JJ		amod	False
interest	interest	NOUN	NN		compound	False
rates	rate	NOUN	NNS		nsubjpass	False
implied	imply	VERB	VBN		acl	False
by	by	ADP	IN		agent	True
futures	future	NOUN	NNS		compound	False
prices	price	NOUN	NNS		pobj	False
would	would	VERB	MD		aux	True
be	be	AUX	VB		auxpass	True
pushed	push	VERB	VBN		ccomp	False
up	up	ADP	RP		prt	True
above	above	ADP	IN		prep	True
market	market	NOUN	NN		compound	False
participants	participant	NOUN	NNS		poss	False
’	’	PART	POS		case	False
modal	modal	NOUN	NN	PERSON_B	compound	False
forecasts	forecast	NOUN	NNS		pobj	False
.	.	PUNCT	.		punct	False

consistent	consistent	ADJ	JJ		ROOT	False
with	with	ADP	IN		prep	True
either	either	DET	DT		pobj	True
of	of	ADP	IN		prep	True
these	these	DET	DT		det	True
distortionary	distortionary	NOUN	NN		amod	False
factors	factor	NOUN	NNS		pobj	False

,	,	PUNCT	,		punct	False
the	the	DET	DT		det	True
primary	primary	ADJ	JJ		amod	False
dealers	dealer	NOUN	NNS		nsubj	False
in	in	ADP	IN		prep	True
class	class	NOUN	NN		pobj	False
i	i	PRON	PRP		nsubj	True
fomc	fomc	VERB	VBP		relcl	False
--	--	PUNCT	:		punct	False
restricted	restrict	VERB	VBD		aux	False
controlled	control	VERB	VBN		amod	False
(	(	PUNCT	-LRB-		punct	False
fr	fr	NOUN	NN		prep	False
)	)	PUNCT	-RRB-		punct	False
14	14	NUM	CD	CARDINAL_B	pobj	False
of	of	ADP	IN		prep	True
52	52	NUM	CD	CARDINAL_B	nummod	False
chart	chart	NOUN	NN		nmod	False
3	3	NUM	CD	CARDINAL_B	nummod	False
interest	interest	NOUN	NN		compound	False
rate	rate	NOUN	NN		compound	False
developments	development	NOUN	NNS		compound	False
percent	percent	NOUN	NN		pobj	False
january	january	PROPN	NNP	DATE_B	npadvmod	False
22	22	NUM	CD	DATE_I	nummod	False
,	,	PUNCT	,	DATE_I	punct	False
2009	2009	NUM	CD	DATE_I	nummod	False
december	december	PROPN	NNP	DATE_I	npadvmod	False
15	15	NUM	CD	DATE_I	nummod	False
,	,	PUNCT	,	DATE_I	punct	False
2008	2008	NUM	CD	DATE_I	npadvmod	False
expected	expect	VERB	VBD		ROOT	False
federal	federal	ADJ	JJ		amod	False
funds	fund	NOUN	NNS		compound	False
rates	rate	NOUN	NNS		nsubj	False
estimates	estimate	NOUN	NNS		ccomp	False
from	from	ADP	IN		prep	True
federal	federal	ADJ	JJ		amod	False
funds	fund	NOUN	NNS		pobj	False
and	and	CCONJ	CC		cc	True
eurodollar	eurodollar	NOUN	NN		amod	False
futures	future	NOUN	NNS		conj	False
,	,	PUNCT	,		punct	False
with	with	ADP	IN		prep	True
an	an	DET	DT		det	True
allowance	allowance	NOUN	NN		pobj	False
for	for	ADP	IN		prep	True
term	term	NOUN	NN		compound	False
premiums	premium	NOUN	NNS		pobj	False
and	and	CCONJ	CC		cc	True
other	other	ADJ	JJ		amod	True
adjustments	adjustment	NOUN	NNS		conj	False
.	.	PUNCT	.		punct	False

source	source	NOUN	NN		ROOT	False
.	.	PUNCT	.		punct	False

chicago	chicago	PROPN	NNP	ORG_B	compound	False
mercantile	mercantile	PROPN	NNP	ORG_I	compound	False
exchange	exchange	PROPN	NNP	ORG_I	ROOT	False
and	and	CCONJ	CC		cc	True
cbot	cbot	NOUN	NN		conj	False
.	.	PUNCT	.		punct	False

percent	percent	NOUN	NN		compound	False
q1	q1	PROPN	NNP		compound	False
q2	q2	PROPN	NNP		compound	False
q3	q3	PROPN	NNP		ROOT	False

q4	q4	PROPN	NNP		compound	False
q1	q1	PROPN	NNP	MONEY_B	compound	False
q2	q2	PROPN	NNP	MONEY_I	compound	False
distribution	distribution	NOUN	NN		ROOT	False
of	of	ADP	IN		prep	True
expected	expect	VERB	VBN		amod	False
quarter	quarter	NOUN	NN	CARDINAL_B	pobj	False
of	of	ADP	IN		prep	True
first	first	ADJ	JJ	ORDINAL_B	amod	True
rate	rate	NOUN	NN		compound	False
increase	increase	NOUN	NN		pobj	False
from	from	ADP	IN		prep	True
the	the	DET	DT		det	True
desk	desk	NOUN	NN		pobj	False
’s	’s	PART	POS		punct	True
dealer	dealer	NOUN	NN		compound	False
survey	survey	NOUN	NN		compound	False
source	source	NOUN	NN		conj	False
.	.	PUNCT	.		punct	False

federal	federal	PROPN	NNP	ORG_B	compound	False
reserve	reserve	PROPN	NNP	ORG_I	compound	False
bank	bank	PROPN	NNP	ORG_I	ROOT	False
of	of	ADP	IN	ORG_I	prep	True
new	new	PROPN	NNP	ORG_I	compound	False
york	york	PROPN	NNP	ORG_I	pobj	False
.	.	PUNCT	.		punct	False

note	note	VERB	VB		ROOT	False
.	.	PUNCT	.		punct	False

there	there	PRON	EX		expl	True
were	be	AUX	VBD		ROOT	True
15	15	NUM	CD	CARDINAL_B	nummod	False
respondents	respondent	NOUN	NNS		attr	False
.	.	PUNCT	.		punct	False

implied	implied	ADJ	JJ		amod	False
distribution	distribution	NOUN	NN		ROOT	False
of	of	ADP	IN		prep	True
federal	federal	ADJ	JJ		amod	False
funds	fund	NOUN	NNS		compound	False
rate	rate	NOUN	NN		pobj	False
six	six	NUM	CD	DATE_B	nummod	True
months	month	NOUN	NNS	DATE_I	npadvmod	False
ahead	ahead	ADV	RB	DATE_I	advmod	False
