summary	summary	NOUN	NN		nmod	False
business	business	NOUN	NN		compound	False
sector	sector	NOUN	NN		pobj	False
,	,	PUNCT	,		punct	False
investment	investment	NOUN	NN		compound	False
-	-	PUNCT	HYPH		punct	False
grade	grade	NOUN	NN		compound	False
bond	bond	NOUN	NN		compound	False
issuance	issuance	NOUN	NN		nsubj	False
was	be	AUX	VBD		ROOT	True
moderate	moderate	ADJ	JJ		amod	False
and	and	CCONJ	CC		cc	True
speculative	speculative	ADJ	JJ		amod	False
-	-	PUNCT	HYPH		punct	False
grade	grade	NOUN	NN		conj	False
bond	bond	NOUN	NN		compound	False
issuance	issuance	NOUN	NN		nsubj	False
was	be	AUX	VBD		ccomp	True
nil	nil	NOUN	NN		attr	False
,	,	PUNCT	,		punct	False
perhaps	perhaps	ADV	RB		advmod	True
due	due	ADP	IN		prep	True
to	to	ADP	IN		pcomp	True
extremely	extremely	ADV	RB		advmod	False
high	high	ADJ	JJ		amod	False
interest	interest	NOUN	NN		compound	False
rates	rate	NOUN	NNS		pobj	False
and	and	CCONJ	CC		cc	True
risk	risk	NOUN	NN		compound	False
spreads	spread	NOUN	NNS		conj	False
.	.	PUNCT	.		punct	False

by	by	ADP	IN		prep	True
contrast	contrast	NOUN	NN		pobj	False
,	,	PUNCT	,		punct	False
commercial	commercial	ADJ	JJ		amod	False
paper	paper	NOUN	NN		nsubj	False
outstanding	outstanding	ADJ	JJ		amod	False
rose	rise	VERB	VBD		ROOT	False
despite	despite	SCONJ	IN		prep	False
the	the	DET	DT		det	True
extremely	extremely	ADV	RB		advmod	False
impaired	impaired	ADJ	JJ		amod	False
market	market	NOUN	NN		compound	False
conditions	condition	NOUN	NNS		pobj	False
.	.	PUNCT	.		punct	False

in	in	ADP	IN		prep	True
the	the	DET	DT		det	True
leveraged	leveraged	ADJ	JJ		amod	False
loan	loan	NOUN	NN		compound	False
market	market	NOUN	NN		pobj	False
,	,	PUNCT	,		punct	False
institutional	institutional	ADJ	JJ		amod	False
issuance	issuance	NOUN	NN		nsubj	False
reportedly	reportedly	ADV	RB		advmod	False
continued	continue	VERB	VBD		ROOT	False
to	to	PART	TO		aux	True
be	be	AUX	VB		xcomp	True
very	very	ADV	RB		advmod	True
weak	weak	ADJ	JJ		acomp	False
.	.	PUNCT	.		punct	False

household	household	NOUN	NN		compound	False
debt	debt	NOUN	NN		nsubj	False
continued	continue	VERB	VBD		ROOT	False
to	to	PART	TO		aux	True
slow	slow	VERB	VB		xcomp	False
as	as	SCONJ	IN		mark	True
falling	fall	VERB	VBG		amod	False
house	house	NOUN	NN	ORG_B	compound	False
prices	price	NOUN	NNS		nsubj	False
weighed	weigh	VERB	VBD		advcl	False
on	on	ADP	IN		prep	True
mortgage	mortgage	NOUN	NN		compound	False
borrowing	borrowing	NOUN	NN		pobj	False
and	and	CCONJ	CC		cc	True
the	the	DET	DT		det	True
weakness	weakness	NOUN	NN		nsubj	False
in	in	ADP	IN		prep	True
consumption	consumption	NOUN	NN		compound	False
spending	spending	NOUN	NN		pobj	False
trimmed	trim	VERB	VBD		conj	False
consumer	consumer	NOUN	NN		compound	False
credit	credit	NOUN	NN		compound	False
growth	growth	NOUN	NN		dobj	False
.	.	PUNCT	.		punct	False

class	class	NOUN	NN		ROOT	False

i	i	PRON	PRP		nsubj	True
fomc	fomc	NOUN	NN		npadvmod	False
-	-	PUNCT	HYPH		punct	False
restricted	restrict	VERB	VBN		advmod	False
controlled	control	VERB	VBN		ROOT	False
(	(	PUNCT	-LRB-		punct	False
fr	fr	NOUN	NN		prep	False
)	)	PUNCT	-RRB-		punct	False
21	21	NUM	CD	CARDINAL_B	pobj	False
of	of	ADP	IN		prep	True
45	45	NUM	CD	CARDINAL_B	nummod	False
chart	chart	NOUN	NN		nmod	False
6	6	NUM	CD	CARDINAL_B	nummod	False
debt	debt	NOUN	NN		pobj	False
and	and	CCONJ	CC		cc	True
money	money	NOUN	NN		compound	False
growth	growth	NOUN	NN		conj	False
of	of	ADP	IN		prep	True
debt	debt	NOUN	NN		pobj	False
of	of	ADP	IN		prep	True
nonfinancial	nonfinancial	ADJ	JJ		amod	False
sectors	sector	NOUN	NNS		compound	False
percent	percent	NOUN	NN		pobj	False
,	,	PUNCT	,		punct	False
s.a.a.r	s.a.a.r	PROPN	NNP		npadvmod	False
.	.	PUNCT	.		punct	False

q3	q3	PROPN	NNP		compound	False
p	p	DET	DT		compound	False
total	total	ADJ	JJ		amod	False
business	business	NOUN	NN		compound	False
household	household	NOUN	NN		compound	False
government	government	NOUN	NN		compound	False
p	p	NOUN	NN		nsubj	False
projected	project	VERB	VBD		ROOT	False
.	.	PUNCT	.		punct	False

c&i	c&i	PROPN	NNP	ORG_B	nsubj	False
loans	loan	VERB	VBZ		ROOT	False
commercial	commercial	ADJ	JJ		amod	False
paper	paper	NOUN	NN		compound	False
bonds	bond	NOUN	NNS		dobj	False
sum	sum	NOUN	NN		compound	False
changes	change	NOUN	NNS		dobj	False
in	in	ADP	IN		prep	True
selected	select	VERB	VBN		amod	False
components	component	NOUN	NNS		pobj	False
of	of	ADP	IN		prep	True
debt	debt	NOUN	NN		pobj	False
of	of	ADP	IN		prep	True
nonfinancial	nonfinancial	ADJ	JJ		amod	False
business	business	NOUN	NN		compound	False
sector	sector	NOUN	NN		pobj	False
$	$	SYM	$	MONEY_B	nmod	False
billions	billion	NOUN	NNS	MONEY_I	npadvmod	False
2006	2006	NUM	CD		nummod	False

h1	h1	ADJ	JJ		compound	False
h2	h2	PROPN	NNP		compound	False
q1	q1	PROPN	NNP		nmod	False
q2	q2	PROPN	NNP		appos	False
q3	q3	VERB	VB		nmod	False
monthly	monthly	ADJ	JJ	DATE_B	amod	False
rate	rate	NOUN	NN		nmod	False
commercial	commercial	ADJ	JJ		amod	False
paper	paper	NOUN	NN		nmod	False
and	and	CCONJ	CC		cc	True
c&i	c&i	PROPN	NNP		conj	False
loans	loan	NOUN	NNS		nsubjpass	False
are	be	AUX	VBP		auxpass	True
seasonally	seasonally	ADV	RB	DATE_B	advmod	False
adjusted	adjust	VERB	VBN		ccomp	False
,	,	PUNCT	,		punct	False
bonds	bond	NOUN	NNS		nsubj	False
are	be	AUX	VBP		ROOT	True
not	not	PART	RB		neg	True
.	.	PUNCT	.		punct	False

growth	growth	NOUN	NN		ROOT	False
of	of	ADP	IN		prep	True
debt	debt	NOUN	NN		pobj	False
of	of	ADP	IN		prep	True
household	household	NOUN	NN		compound	False
sector	sector	NOUN	NN		compound	False
percent	percent	NOUN	NN		pobj	False
quarterly	quarterly	ADV	RB	DATE_B	advmod	False
,	,	PUNCT	,		punct	False
s.a.a.r	s.a.a.r	PROPN	NNP		appos	False
.	.	PUNCT	.		punct	False

p	p	PROPN	NNP		nsubj	False
projected	project	VERB	VBN		ROOT	False
.	.	PUNCT	.		punct	False

q3p	q3p	PROPN	NNP		compound	False
q3p	q3p	PROPN	NNP		compound	False
consumer	consumer	NOUN	NN		compound	False
credit	credit	NOUN	NN		compound	False
home	home	NOUN	NN		compound	False
mortgage	mortgage	NOUN	NN		compound	False
ofheo	ofheo	NOUN	NN		compound	False
purchase	purchase	NOUN	NN		ROOT	False
-	-	PUNCT	HYPH		punct	False
only	only	ADV	RB		advmod	True
index	index	NOUN	NN		compound	False
s&p	s&p	PROPN	NNP		compound	False
case	case	NOUN	NN		nmod	False
-	-	PUNCT	HYPH		punct	False
shiller	shiller	PROPN	NNP		compound	False
national	national	PROPN	NNP		amod	False
index	index	NOUN	NN		compound	False
growth	growth	NOUN	NN		conj	False
of	of	ADP	IN		prep	True
house	house	NOUN	NN		compound	False
prices	price	NOUN	NNS		pobj	False

annual	annual	ADJ	JJ	DATE_B	amod	False
rate	rate	NOUN	NN		ROOT	False
,	,	PUNCT	,		punct	False
s.a	s.a	PROPN	NNP		dep	False
.	.	PROPN	NNP		compound	False
percent	percent	NOUN	NN		compound	False
source	source	NOUN	NN		appos	False
.	.	PUNCT	.		punct	False

office	office	PROPN	NNP	ORG_B	ROOT	False
of	of	ADP	IN	ORG_I	prep	True
housing	housing	PROPN	NNP	ORG_I	compound	False
enterprise	enterprise	NOUN	NN	ORG_I	compound	False
oversight	oversight	NOUN	NN	ORG_I	pobj	False
(	(	PUNCT	-LRB-		punct	False
ofheo	ofheo	PROPN	NNP		appos	False
)	)	PUNCT	-RRB-		punct	False
,	,	PUNCT	,		punct	False
standard	standard	PROPN	NNP	ORG_B	conj	False
&	&	CCONJ	CC	ORG_I	cc	False
poor	poor	ADJ	JJ	ORG_I	conj	False
’s	’s	PART	POS		punct	True
growth	growth	NOUN	NN		appos	False
of	of	ADP	IN		prep	True
m2	m2	PROPN	NNP	ORG_B	compound	False
s.a.a.r	s.a.a.r	PROPN	NNP	ORG_I	pobj	False
.	.	PUNCT	.		punct	False

percent	percent	NOUN	NN		ROOT	False
2006	2006	NUM	CD		nummod	False

h1	h1	ADJ	JJ		compound	False
h2	h2	PROPN	NNP		compound	False
q1	q1	PROPN	NNP		compound	False
q2	q2	PROPN	NNP		nsubj	False
q3	q3	VERB	VB		ROOT	False
p	p	NOUN	NN		nsubj	False
preliminary	preliminary	ADJ	JJ		ccomp	False
.	.	PUNCT	.		punct	False

m2	m2	PROPN	NNP		compound	False
velocity	velocity	NOUN	NN		nsubj	False
and	and	CCONJ	CC		cc	True
opportunity	opportunity	NOUN	NN		compound	False
cost	cost	NOUN	NN		compound	False
velocitypercentage	velocitypercentage	NOUN	NN		conj	False
points	point	VERB	VBZ		ROOT	False
quarterly	quarterly	ADJ	JJ	DATE_B	amod	False
opportunity	opportunity	NOUN	NN		compound	False
cost	cost	NOUN	NN		dobj	False
(	(	PUNCT	-LRB-		punct	False
left	leave	VERB	VBN		parataxis	False
axis	axis	ADV	RB		dobj	False
)	)	PUNCT	-RRB-		punct	False
velocity	velocity	NOUN	NN		dobj	False
(	(	PUNCT	-LRB-		punct	False
right	right	ADV	RB		advmod	False
axis	axis	ADV	RB		parataxis	False
)	)	PUNCT	-RRB-		punct	False

p	p	PROPN	NNP		nsubj	False
projected	project	VERB	VBN		ROOT	False
.	.	PUNCT	.		punct	False

two	two	NUM	CD	DATE_B	nummod	True
-	-	PUNCT	HYPH	DATE_I	punct	False
quarter	quarter	NOUN	NN	DATE_I	nsubj	False
moving	move	VERB	VBG		ROOT	False
average	average	NOUN	NN		acomp	False
.	.	PUNCT	.		punct	False

q3p	q3p	PROPN	NNP		compound	False
q3p	q3p	PROPN	NNP		compound	False
class	class	NOUN	NN		ROOT	False

i	i	PRON	PRP		nsubj	True
fomc	fomc	NOUN	NN		npadvmod	False
-	-	PUNCT	HYPH		punct	False
restricted	restrict	VERB	VBN		advmod	False
controlled	control	VERB	VBN		ROOT	False
(	(	PUNCT	-LRB-		punct	False
fr	fr	NOUN	NN		advmod	False
)	)	PUNCT	-RRB-		punct	False
22	22	NUM	CD	CARDINAL_B	pobj	False
of	of	ADP	IN		prep	True
45	45	NUM	CD	CARDINAL_B	pobj	False
(	(	PUNCT	-LRB-		punct	False
25	25	NUM	CD	CARDINAL_B	nummod	False
)	)	PUNCT	-RRB-		punct	False
commercial	commercial	ADJ	JJ		amod	False
bank	bank	NOUN	NN		compound	False
credit	credit	NOUN	NN		pobj	False

surged	surge	VERB	VBD		ROOT	False
in	in	ADP	IN		prep	True
mid	mid	NOUN	NN	DATE_B	dep	False
-	-	NOUN	NN	DATE_I	dep	False
september	september	PROPN	NNP	DATE_I	pobj	False
,	,	PUNCT	,		punct	False
boosted	boost	VERB	VBN		advcl	False
by	by	ADP	IN		agent	True
increases	increase	NOUN	NNS		pobj	False
in	in	ADP	IN		prep	True
“	"	PUNCT	``		punct	False
other	other	ADJ	JJ		amod	True
loans	loan	NOUN	NNS		pobj	False
,	,	PUNCT	,		punct	False
”	"	PUNCT	''		punct	False
banks	bank	NOUN	NNS		nmod	False
’	'	PUNCT	''		punct	False
holdings	holding	NOUN	NNS		npadvmod	False
of	of	ADP	IN		prep	True
securities	security	NOUN	NNS		pobj	False
,	,	PUNCT	,		punct	False
and	and	CCONJ	CC		cc	True
commercial	commercial	ADJ	JJ		amod	False
and	and	CCONJ	CC		cc	True
industrial	industrial	ADJ	JJ		conj	False
(	(	PUNCT	-LRB-		punct	False
c&i	c&i	PROPN	NNP		nmod	False
)	)	PUNCT	-RRB-		punct	False
loans	loan	NOUN	NNS		conj	False
.	.	PUNCT	.		punct	False

the	the	DET	DT		det	True
“	"	PUNCT	``		punct	False
other	other	ADJ	JJ		amod	True
loans	loan	NOUN	NNS		nmod	False
”	"	PUNCT	''		punct	False
category	category	NOUN	NN		nsubj	False
saw	see	VERB	VBD		ROOT	False
a	a	DET	DT		det	True
marked	marked	ADJ	JJ		amod	False
increase	increase	NOUN	NN		dobj	False
in	in	ADP	IN		prep	True
unplanned	unplanned	ADJ	JJ		amod	False
overdrafts	overdraft	NOUN	NNS		pobj	False
by	by	ADP	IN		prep	True
a	a	DET	DT		det	True
wide	wide	ADJ	JJ		amod	False
range	range	NOUN	NN		pobj	False
of	of	ADP	IN		prep	True
customers	customer	NOUN	NNS		pobj	False
,	,	PUNCT	,		punct	False
including	include	VERB	VBG		prep	False
money	money	NOUN	NN		compound	False
fund	fund	NOUN	NN		compound	False
complexes	complex	NOUN	NNS		pobj	False
,	,	PUNCT	,		punct	False
as	as	ADV	RB		advmod	True
well	well	ADV	RB		advmod	True
as	as	SCONJ	IN		cc	True
draws	draw	VERB	VBZ		conj	False
on	on	ADP	IN		prep	True
lines	line	NOUN	NNS		pobj	False
of	of	ADP	IN		prep	True
credit	credit	NOUN	NN		pobj	False
by	by	ADP	IN		prep	True
financial	financial	ADJ	JJ		amod	False
firms	firm	NOUN	NNS		pobj	False
,	,	PUNCT	,		punct	False
consistent	consistent	ADJ	JJ		amod	False
with	with	ADP	IN		prep	True
the	the	DET	DT		det	True
stress	stress	NOUN	NN		pobj	False
in	in	ADP	IN		prep	True
funding	fund	VERB	VBG		compound	False
markets	market	NOUN	NNS		pobj	False
.	.	PUNCT	.		punct	False

commercial	commercial	ADJ	JJ		amod	False
banks	bank	NOUN	NNS		poss	False
’	’	PART	POS		case	False
acquisition	acquisition	NOUN	NN		nsubj	False
of	of	ADP	IN		prep	True
a	a	DET	DT		det	True
large	large	ADJ	JJ		amod	False
volume	volume	NOUN	NN		pobj	False
of	of	ADP	IN		prep	True
non	non	ADJ	JJ		dep	False
-	-	ADJ	JJ		dep	False
agency	agency	ADJ	JJ		amod	False
and	and	CCONJ	CC		cc	True
non	non	ADJ	JJ	ORG_B	dep	False
-	-	ADJ	JJ	ORG_I	dep	False
treasury	treasury	ADJ	JJ	ORG_I	amod	False
securities	security	NOUN	NNS		pobj	False
likely	likely	ADV	RB		advmod	False
reflected	reflect	VERB	VBD		ROOT	False
in	in	ADP	IN		prep	True
part	part	NOUN	NN		pobj	True
purchases	purchase	NOUN	NNS		pobj	False
of	of	ADP	IN		prep	True
cp	cp	NOUN	NNS		pobj	False
stimulated	stimulate	VERB	VBN		acl	False
by	by	ADP	IN		agent	True
the	the	DET	DT		det	True
amlf	amlf	PROPN	NNP		compound	False
program	program	NOUN	NN		pobj	False
.	.	PUNCT	.		punct	False

the	the	DET	DT		det	True
increase	increase	NOUN	NN		nsubj	False
in	in	ADP	IN		prep	True
c&i	c&i	PROPN	NNP		compound	False
loans	loan	NOUN	NNS		pobj	False
was	be	AUX	VBD		ccomp	True
reportedly	reportedly	ADV	RB		advmod	False
due	due	ADJ	JJ		acomp	True
mostly	mostly	ADV	RB		advmod	True
to	to	PART	TO		aux	True
draw	draw	VERB	VB		xcomp	False
downs	down	NOUN	NNS		dobj	False
on	on	ADP	IN		prep	True
pre	pre	ADJ	JJ		dep	False
-	-	ADJ	JJ		dep	False
existing	existing	ADJ	JJ		amod	False
lines	line	NOUN	NNS		pobj	False
of	of	ADP	IN		prep	True
credit	credit	NOUN	NN		pobj	False
;	;	PUNCT	:		punct	False
however	however	ADV	RB		advmod	True
,	,	PUNCT	,		punct	False
some	some	DET	DT		det	True
respondents	respondent	NOUN	NNS		nsubj	False
to	to	ADP	IN		prep	True
the	the	DET	DT		det	True
senior	senior	ADJ	JJ		amod	False
loan	loan	NOUN	NN		compound	False
officer	officer	NOUN	NN		compound	False
opinion	opinion	NOUN	NN		compound	False
survey	survey	NOUN	NN		pobj	False
indicated	indicate	VERB	VBD		ROOT	False
that	that	SCONJ	IN		mark	True
they	-PRON-	PRON	PRP		nsubj	True
had	have	AUX	VBD		aux	True
also	also	ADV	RB		advmod	True
increased	increase	VERB	VBN		ccomp	False
loans	loan	NOUN	NNS		dobj	False
not	not	PART	RB		neg	True
made	make	VERB	VBN		acl	True
under	under	ADP	IN		prep	True
previous	previous	ADJ	JJ		amod	False
commitment	commitment	NOUN	NN		pobj	False
.	.	PUNCT	.		punct	False

very	very	ADV	RB		advmod	True
large	large	ADJ	JJ		amod	False
fractions	fraction	NOUN	NNS		nsubj	False
of	of	ADP	IN		prep	True
the	the	DET	DT		det	True
surveyed	survey	VERB	VBN		amod	False
banks	bank	NOUN	NNS		pobj	False
reported	report	VERB	VBD		ROOT	False
having	have	VERB	VBG		xcomp	False
tightened	tighten	VERB	VBN		amod	False
terms	term	NOUN	NNS		dobj	False
and	and	CCONJ	CC		cc	True
standards	standard	NOUN	NNS		conj	False
on	on	ADP	IN		prep	True
a	a	DET	DT		det	True
broad	broad	ADJ	JJ		amod	False
range	range	NOUN	NN		pobj	False
of	of	ADP	IN		prep	True
loan	loan	NOUN	NN		compound	False
types	type	NOUN	NNS		pobj	False
for	for	ADP	IN		prep	True
both	both	DET	DT		det	True
businesses	business	NOUN	NNS		pobj	False
and	and	CCONJ	CC		cc	True
households	household	NOUN	NNS		conj	False
.	.	PUNCT	.		punct	False

(	(	PUNCT	-LRB-		punct	False
26	26	NUM	CD	CARDINAL_B	nummod	False
)	)	PUNCT	-RRB-		punct	False
 	 	SPACE	_SP			False
m2	m2	PROPN	NNP	ORG_B	nsubj	False
expanded	expand	VERB	VBD		ROOT	False
at	at	ADP	IN		prep	True
a	a	DET	DT		det	True
rapid	rapid	ADJ	JJ		amod	False
15½	15½	NUM	CD	PERCENT_B	nmod	False
percent	percent	NOUN	NN	PERCENT_I	nmod	False
annual	annual	ADJ	JJ	DATE_B	amod	False
rate	rate	NOUN	NN		pobj	False
in	in	ADP	IN		prep	True
september	september	PROPN	NNP	DATE_B	pobj	False
and	and	CCONJ	CC		cc	True
is	be	AUX	VBZ		auxpass	True
estimated	estimate	VERB	VBN		conj	False
to	to	PART	TO		aux	True
have	have	AUX	VB		aux	True
accelerated	accelerate	VERB	VBN		xcomp	False
further	further	ADV	RB		advmod	True
to	to	ADP	IN		prep	True
a	a	DET	DT		det	True
17	17	NUM	CD	PERCENT_B	nummod	False
percent	percent	NOUN	NN	PERCENT_I	compound	False
pace	pace	NOUN	NN		pobj	False
in	in	ADP	IN		prep	True
october	october	PROPN	NNP	DATE_B	pobj	False
.	.	PUNCT	.		punct	False

liquid	liquid	ADJ	JJ		amod	False
deposits	deposit	NOUN	NNS		nsubj	False
surged	surge	VERB	VBD		ROOT	False
in	in	ADP	IN		prep	True
september	september	PROPN	NNP	DATE_B	compound	False
reflecting	reflecting	NOUN	NN		pobj	False
,	,	PUNCT	,		punct	False
in	in	ADP	IN		prep	True
part	part	NOUN	NN		pobj	True
,	,	PUNCT	,		punct	False
robust	robust	ADJ	JJ		amod	False
expansions	expansion	NOUN	NNS		npadvmod	False
in	in	ADP	IN		prep	True
the	the	DET	DT		det	True
deposits	deposit	NOUN	NNS		pobj	False
of	of	ADP	IN		prep	True
broker	broker	NOUN	NN		compound	False
-	-	PUNCT	HYPH		punct	False
dealers	dealer	NOUN	NNS		pobj	False
,	,	PUNCT	,		punct	False
trusts	trust	NOUN	NNS		conj	False
,	,	PUNCT	,		punct	False
and	and	CCONJ	CC		cc	True
corporate	corporate	ADJ	JJ		amod	False
customers	customer	NOUN	NNS		conj	False
at	at	ADP	IN		prep	True
a	a	DET	DT		det	True
few	few	ADJ	JJ		amod	True
large	large	ADJ	JJ		amod	False
banks	bank	NOUN	NNS		pobj	False
.	.	PUNCT	.		punct	False

small	small	ADJ	JJ		amod	False
time	time	NOUN	NN		compound	False
deposits	deposit	NOUN	NNS		nsubj	False
increased	increase	VERB	VBD		ROOT	False
sharply	sharply	ADV	RB		advmod	False
in	in	ADP	IN		prep	True
september	september	PROPN	NNP	DATE_B	pobj	False
and	and	CCONJ	CC		cc	True
are	be	AUX	VBP		auxpass	True
set	set	VERB	VBN		conj	False
to	to	PART	TO		aux	True
post	post	VERB	VB		xcomp	False
dramatic	dramatic	ADJ	JJ		amod	False
gains	gain	NOUN	NNS		dobj	False
in	in	ADP	IN		prep	True
october	october	PROPN	NNP	DATE_B	pobj	False
,	,	PUNCT	,		punct	False
as	as	SCONJ	IN		mark	True
banks	bank	NOUN	NNS		nsubj	False
and	and	CCONJ	CC		cc	True
thrifts	thrift	NOUN	NNS		conj	False
reportedly	reportedly	ADV	RB		advmod	False
continued	continue	VERB	VBD		advcl	False
to	to	PART	TO		aux	True
bid	bid	VERB	VB		xcomp	False
aggressively	aggressively	ADV	RB		advmod	False
for	for	ADP	IN		prep	True
these	these	DET	DT		det	True
deposits	deposit	NOUN	NNS		pobj	False
.	.	PUNCT	.		punct	False

by	by	ADP	IN		prep	True
contrast	contrast	NOUN	NN		pobj	False
,	,	PUNCT	,		punct	False
liquid	liquid	ADJ	JJ		amod	False
deposits	deposit	NOUN	NNS		nsubj	False
slowed	slow	VERB	VBD		ROOT	False
almost	almost	ADV	RB		advmod	True
to	to	ADP	IN		prep	True
a	a	DET	DT		det	True
halt	halt	NOUN	NN		pobj	False
this	this	DET	DT	DATE_B	det	True
month	month	NOUN	NN	DATE_I	npadvmod	False
.	.	PUNCT	.		punct	False

retail	retail	ADJ	JJ		amod	False
money	money	NOUN	NN		compound	False
funds	fund	NOUN	NNS		nsubj	False
were	be	AUX	VBD		ROOT	True
about	about	ADV	RB		advmod	True
flat	flat	ADJ	JJ		acomp	False
in	in	ADP	IN		prep	True
september	september	PROPN	NNP	DATE_B	pobj	False
but	but	CCONJ	CC		cc	True
appear	appear	VERB	VB		conj	False
to	to	PART	TO		aux	True
be	be	AUX	VB		aux	True
expanding	expand	VERB	VBG		xcomp	False
briskly	briskly	ADV	RB		advmod	False
in	in	ADP	IN		prep	True
october	october	PROPN	NNP	DATE_B	pobj	False
.	.	PUNCT	.		punct	False

currency	currency	NOUN	NN		compound	False
growth	growth	NOUN	NN		nsubj	False
picked	pick	VERB	VBD		ROOT	False
up	up	ADP	RP		prt	True
in	in	ADP	IN		prep	True
september	september	PROPN	NNP	DATE_B	pobj	False
and	and	CCONJ	CC		cc	True
has	have	AUX	VBZ		aux	True
risen	rise	VERB	VBN		conj	False
further	further	ADV	RBR		advmod	True
in	in	ADP	IN		prep	True
october	october	PROPN	NNP	DATE_B	pobj	False
,	,	PUNCT	,		punct	False
apparently	apparently	ADV	RB		advmod	False
reflecting	reflect	VERB	VBG		advcl	False
increased	increase	VERB	VBN		amod	False
domestic	domestic	ADJ	JJ		amod	False
and	and	CCONJ	CC		cc	True
foreign	foreign	ADJ	JJ		conj	False
demand	demand	NOUN	NN		dobj	False
.	.	PUNCT	.		punct	False

overall	overall	ADV	RB		advmod	False
,	,	PUNCT	,		punct	False
money	money	NOUN	NN		compound	False
growth	growth	NOUN	NN		nsubjpass	False
may	may	VERB	MD		aux	True
be	be	AUX	VB		aux	True
being	be	AUX	VBG		auxpass	True
boosted	boost	VERB	VBN		ccomp	False
by	by	ADP	IN		agent	True
some	some	DET	DT		det	True
reallocation	reallocation	NOUN	NN		pobj	False
of	of	ADP	IN		prep	True
household	household	NOUN	NN		compound	False
assets	asset	NOUN	NNS		pobj	False
toward	toward	ADP	IN		prep	True
safer	safe	ADJ	JJR		amod	False
instruments	instrument	NOUN	NNS		pobj	False
;	;	PUNCT	:		punct	False
stock	stock	NOUN	NN		nmod	False
and	and	CCONJ	CC		cc	True
bond	bond	NOUN	NN		conj	False
mutual	mutual	ADJ	JJ		amod	False
funds	fund	NOUN	NNS		nsubj	False
,	,	PUNCT	,		punct	False
for	for	ADP	IN		prep	True
example	example	NOUN	NN		pobj	False
,	,	PUNCT	,		punct	False
have	have	AUX	VBP		aux	True
registered	register	VERB	VBN		ROOT	False
substantial	substantial	ADJ	JJ		amod	False
runoffs	runoff	NOUN	NNS		dobj	False
over	over	ADP	IN		prep	True
recent	recent	ADJ	JJ	DATE_B	amod	False
weeks	week	NOUN	NNS	DATE_I	pobj	False
.	.	PUNCT	.		punct	False

class	class	NOUN	NN		npadvmod	False
i	i	PRON	PRP		nsubj	True
fomc	fomc	NOUN	NN		npadvmod	False
-	-	PUNCT	HYPH		punct	False
restricted	restrict	VERB	VBN		ROOT	False
controlled	control	VERB	VBN		dep	False
(	(	PUNCT	-LRB-		punct	False
fr	fr	NOUN	NN		advmod	False
)	)	PUNCT	-RRB-		punct	False
23	23	NUM	CD	CARDINAL_B	pobj	False
of	of	ADP	IN		prep	True
45	45	NUM	CD	CARDINAL_B	nummod	False
economic	economic	ADJ	JJ		amod	False
outlook	outlook	NOUN	NN		pobj	False
(	(	PUNCT	-LRB-		punct	False
27	27	NUM	CD	CARDINAL_B	appos	False
)	)	PUNCT	-RRB-		punct	False

the	the	DET	DT		det	True
staff	staff	NOUN	NN		nsubj	False
has	have	AUX	VBZ		aux	True
marked	mark	VERB	VBN		ROOT	False
down	down	ADP	RP		prt	True
sharply	sharply	ADV	RB		advmod	False
its	-PRON-	DET	PRP$		poss	True
outlook	outlook	NOUN	NN		dobj	False
for	for	ADP	IN		prep	True
economic	economic	ADJ	JJ		amod	False
growth	growth	NOUN	NN		pobj	False
in	in	ADP	IN		prep	True
the	the	DET	DT	DATE_B	det	True
second	second	ADJ	JJ	DATE_I	amod	False
half	half	NOUN	NN	DATE_I	pobj	False
of	of	ADP	IN	DATE_I	prep	True
2008	2008	NUM	CD	DATE_I	pobj	False
and	and	CCONJ	CC		cc	True
in	in	ADP	IN		conj	True
2009	2009	NUM	CD	DATE_B	pobj	False
.	.	PUNCT	.		punct	False

consumer	consumer	NOUN	NN		compound	False
outlays	outlay	NOUN	NNS		nsubj	False
,	,	PUNCT	,		punct	False
housing	housing	NOUN	NN		compound	False
starts	start	NOUN	NNS		conj	False
,	,	PUNCT	,		punct	False
and	and	CCONJ	CC		cc	True
business	business	NOUN	NN		compound	False
investment	investment	NOUN	NN		conj	False
in	in	ADP	IN		prep	True
equipment	equipment	NOUN	NN		pobj	False
and	and	CCONJ	CC		cc	True
structures	structure	NOUN	NNS		conj	False
all	all	DET	DT		appos	True
have	have	AUX	VBP		aux	True
been	be	AUX	VBN		ROOT	True
weaker	weak	ADJ	JJR		acomp	False
than	than	SCONJ	IN		mark	True
we	-PRON-	PRON	PRP		nsubj	True
projected	project	VERB	VBD		advcl	False
in	in	ADP	IN		prep	True
september	september	PROPN	NNP	DATE_B	pobj	False
.	.	PUNCT	.		punct	False

moreover	moreover	ADV	RB		advmod	True
,	,	PUNCT	,		punct	False
financial	financial	ADJ	JJ		amod	False
turmoil	turmoil	NOUN	NN		nsubj	False
has	have	AUX	VBZ		aux	True
intensified	intensify	VERB	VBN		ROOT	False
,	,	PUNCT	,		punct	False
and	and	CCONJ	CC		cc	True
banks	bank	NOUN	NNS		nsubj	False
further	further	ADV	RB		advmod	True
tightened	tighten	VERB	VBD		conj	False
credit	credit	NOUN	NN		compound	False
terms	term	NOUN	NNS		dobj	False
and	and	CCONJ	CC		cc	True
standards	standard	NOUN	NNS		conj	False
for	for	ADP	IN		prep	True
