summary	summary	NOUN	NN		compound	False
left	left	ADJ	JJ		amod	False
scale	scale	NOUN	NN		appos	False
)	)	PUNCT	-RRB-		punct	False

april	april	PROPN	NNP	DATE_B	ROOT	False
23	23	NUM	CD	DATE_I	nummod	False
,	,	PUNCT	,	DATE_I	punct	False
2009	2009	NUM	CD	DATE_I	nummod	False
class	class	NOUN	NN	DATE_I	appos	False

i	i	PRON	PRP		nsubj	True
fomc	fomc	NOUN	NN		npadvmod	False
-	-	PUNCT	HYPH		punct	False
restricted	restrict	VERB	VBN		amod	False
controlled	control	VERB	VBN		advcl	False
(	(	PUNCT	-LRB-		punct	False
fr	fr	NOUN	NN		nmod	False
)	)	PUNCT	-RRB-		punct	False
page	page	NOUN	NN		ROOT	False
7	7	NUM	CD	CARDINAL_B	nummod	False
of	of	ADP	IN		prep	True
64	64	NUM	CD	CARDINAL_B	pobj	False

the	the	DET	DT	ORG_B	det	True
federal	federal	PROPN	NNP	ORG_I	amod	False
reserve	reserve	PROPN	NNP	ORG_I	compound	False
programs	program	NOUN	NNS	ORG_I	ROOT	False
related	relate	VERB	VBN		acl	False
to	to	ADP	IN		prep	True
the	the	DET	DT		det	True
cp	cp	PROPN	NNP		compound	False
market	market	NOUN	NN		pobj	False
as	as	SCONJ	IN		prep	True
providing	provide	VERB	VBG		pcomp	False
important	important	ADJ	JJ		amod	False
support	support	NOUN	NN		dobj	False
.	.	PUNCT	.		punct	False

functioning	function	VERB	VBG		csubj	False
in	in	ADP	IN		prep	True
the	the	DET	DT		det	True
treasury	treasury	PROPN	NNP	ORG_B	compound	False
market	market	NOUN	NN		pobj	False
also	also	ADV	RB		advmod	True
improved	improve	VERB	VBD		ROOT	False
over	over	ADP	IN		prep	True
the	the	DET	DT		det	True
intermeeting	intermeete	VERB	VBG		amod	False
period	period	NOUN	NN		pobj	False
,	,	PUNCT	,		punct	False
reportedly	reportedly	ADV	RB		advmod	False
owing	owe	VERB	VBG		advcl	False
in	in	ADP	IN		prep	True
part	part	NOUN	NN		pobj	True
to	to	ADP	IN		prep	True
the	the	DET	DT	ORG_B	det	True
federal	federal	PROPN	NNP	ORG_I	compound	False
reserve	reserve	PROPN	NNP	ORG_I	nmod	False
’s	’s	PART	POS		punct	True
open	open	ADJ	JJ		amod	False
market	market	NOUN	NN		compound	False
purchases	purchase	NOUN	NNS		pobj	False
.	.	PUNCT	.		punct	False

spreads	spread	NOUN	NNS		nsubj	False
between	between	ADP	IN		prep	True
the	the	DET	DT		det	True
yields	yield	NOUN	NNS		pobj	False
on	on	ADP	IN		prep	True
on	on	ADP	IN		nmod	True
-	-	PUNCT	HYPH		punct	False
the	the	DET	DT		det	True
-	-	PUNCT	HYPH		punct	False
run	run	NOUN	NN		pobj	False
and	and	CCONJ	CC		cc	True
off	off	ADP	IN		conj	True
-	-	PUNCT	HYPH		punct	False
the	the	DET	DT		det	True
-	-	PUNCT	HYPH		punct	False
run	run	NOUN	NN		pobj	False
notes	note	NOUN	NNS		pobj	False
have	have	AUX	VBP		aux	True
narrowed	narrow	VERB	VBN		ROOT	False
significantly	significantly	ADV	RB		advmod	False
,	,	PUNCT	,		punct	False
although	although	SCONJ	IN		mark	True
they	-PRON-	PRON	PRP		nsubj	True
remain	remain	VERB	VBP		advcl	False
wide	wide	ADJ	JJ		acomp	False
.	.	PUNCT	.		punct	False

similarly	similarly	ADV	RB		advmod	False
,	,	PUNCT	,		punct	False
fitting	fitting	ADJ	JJ		amod	False
errors	error	NOUN	NNS		nsubj	False
from	from	ADP	IN		prep	True
staff	staff	NOUN	NN		compound	False
yield	yield	NOUN	NN		compound	False
-	-	PUNCT	HYPH		punct	False
curve	curve	NOUN	NN		compound	False
models	model	NOUN	NNS		pobj	False
have	have	AUX	VBP		aux	True
diminished	diminish	VERB	VBN		ROOT	False
,	,	PUNCT	,		punct	False
although	although	SCONJ	IN		mark	True
they	-PRON-	PRON	PRP		nsubj	True
remain	remain	VERB	VBP		advcl	False
large	large	ADJ	JJ		acomp	False
.	.	PUNCT	.		punct	False

average	average	ADJ	JJ		amod	False
bid	bid	NOUN	NN		npadvmod	False
-	-	PUNCT	HYPH		punct	False
asked	ask	VERB	VBN		amod	False
spreads	spread	NOUN	NNS		nsubj	False
for	for	ADP	IN		prep	True
on	on	ADP	IN		nmod	True
-	-	PUNCT	HYPH		punct	False
the	the	DET	DT		det	True
-	-	PUNCT	HYPH		punct	False
run	run	NOUN	NN		pobj	False
treasury	treasury	PROPN	NNP	ORG_B	compound	False
notes	note	NOUN	NNS		pobj	False
were	be	AUX	VBD		ROOT	True
relatively	relatively	ADV	RB		advmod	False
stable	stable	ADJ	JJ		acomp	False
at	at	ADP	IN		prep	True
pre	pre	ADJ	JJ		dep	False
-	-	ADJ	JJ		dep	False
lehman	lehman	ADJ	JJ		amod	False
levels	level	NOUN	NNS		pobj	False
.	.	PUNCT	.		punct	False

nevertheless	nevertheless	ADV	RB		advmod	True
,	,	PUNCT	,		punct	False
trading	trading	NOUN	NN		compound	False
volumes	volume	NOUN	NNS		nsubj	False
remained	remain	VERB	VBD		ROOT	False
low	low	ADJ	JJ		acomp	False
by	by	ADP	IN		prep	True
historical	historical	ADJ	JJ		amod	False
standards	standard	NOUN	NNS		pobj	False
,	,	PUNCT	,		punct	False
despite	despite	SCONJ	IN		prep	False
considerable	considerable	ADJ	JJ		amod	False
issuance	issuance	NOUN	NN		pobj	False
.	.	PUNCT	.		punct	False

indicators	indicator	NOUN	NNS		nsubj	False
of	of	ADP	IN		prep	True
functioning	function	VERB	VBG		pcomp	False
in	in	ADP	IN		prep	True
the	the	DET	DT		det	True
corporate	corporate	ADJ	JJ		amod	False
bond	bond	NOUN	NN		compound	False
market	market	NOUN	NN		pobj	False
—	—	PUNCT	:		punct	False
such	such	ADJ	JJ		amod	True
as	as	SCONJ	IN		prep	True
bid	bid	NOUN	NN		npadvmod	False
-	-	PUNCT	HYPH		punct	False
asked	ask	VERB	VBN		amod	False
spreads	spread	NOUN	NNS		pobj	False
estimated	estimate	VERB	VBN		acl	False
by	by	ADP	IN		agent	True
the	the	DET	DT		det	True
staff	staff	NOUN	NN		pobj	False
—	—	PUNCT	:		punct	False
suggest	suggest	VERB	VBP		ROOT	False
that	that	SCONJ	IN		mark	True
conditions	condition	NOUN	NNS		nsubj	False
in	in	ADP	IN		prep	True
the	the	DET	DT		det	True
speculative	speculative	ADJ	JJ		amod	False
-	-	PUNCT	HYPH		punct	False
grade	grade	NOUN	NN		compound	False
segment	segment	NOUN	NN		pobj	False
of	of	ADP	IN		prep	True
the	the	DET	DT		det	True
market	market	NOUN	NN		pobj	False
continued	continue	VERB	VBD		ccomp	False
to	to	PART	TO		aux	True
be	be	AUX	VB		xcomp	True
strained	strain	VERB	VBN		acomp	False
,	,	PUNCT	,		punct	False
although	although	SCONJ	IN		mark	True
they	-PRON-	PRON	PRP		nsubj	True
improved	improve	VERB	VBD		advcl	False
relative	relative	ADJ	JJ		advmod	False
to	to	ADP	IN		prep	True
the	the	DET	DT	DATE_B	det	True
fall	fall	NOUN	NN	DATE_I	pobj	False
of	of	ADP	IN	DATE_I	prep	True
last	last	ADJ	JJ	DATE_I	amod	True
year	year	NOUN	NN	DATE_I	pobj	False
.	.	PUNCT	.		punct	False

similarly	similarly	ADV	RB		advmod	False
,	,	PUNCT	,		punct	False
the	the	DET	DT		det	True
leveraged	leveraged	ADJ	JJ		amod	False
loan	loan	NOUN	NN		compound	False
market	market	NOUN	NN		nsubj	False
showed	show	VERB	VBD		ROOT	False
some	some	DET	DT		det	True
improvement	improvement	NOUN	NN		dobj	False
over	over	ADP	IN		prep	True
the	the	DET	DT	DATE_B	det	True
last	last	ADJ	JJ	DATE_I	amod	True
few	few	ADJ	JJ	DATE_I	amod	True
months	month	NOUN	NNS	DATE_I	pobj	False
,	,	PUNCT	,		punct	False
with	with	ADP	IN		prep	True
the	the	DET	DT		det	True
average	average	ADJ	JJ		amod	False
bid	bid	NOUN	NN		npadvmod	False
-	-	PUNCT	HYPH		punct	False
asked	ask	VERB	VBN		amod	False
spread	spread	NOUN	NN		compound	False
narrowing	narrowing	NOUN	NN		nsubj	False
and	and	CCONJ	CC		cc	True
the	the	DET	DT		det	True
average	average	ADJ	JJ		amod	False
bid	bid	NOUN	NN		compound	False
price	price	NOUN	NN		nsubj	False
moving	move	VERB	VBG		pcomp	False
up	up	ADP	RP		prt	True
some	some	DET	DT		dobj	True
from	from	ADP	IN		prep	True
very	very	ADV	RB		advmod	True
depressed	depressed	ADJ	JJ		amod	False
levels	level	NOUN	NNS		pobj	False
.	.	PUNCT	.		punct	False

in	in	ADP	IN		prep	True
the	the	DET	DT		det	True
cds	cds	PROPN	NNP		compound	False
market	market	NOUN	NN		pobj	False
,	,	PUNCT	,		punct	False
changes	change	NOUN	NNS		nsubjpass	False
were	be	AUX	VBD		auxpass	True
introduced	introduce	VERB	VBN		ROOT	False
on	on	ADP	IN		prep	True
april	april	PROPN	NNP	DATE_B	pobj	False
8	8	NUM	CD	DATE_I	nummod	False
to	to	PART	TO		aux	True
reduce	reduce	VERB	VB		advcl	False
counterparty	counterparty	NOUN	NN		compound	False
risk	risk	NOUN	NN		dobj	False
and	and	CCONJ	CC		cc	True
improve	improve	VERB	VB		conj	False
operational	operational	ADJ	JJ		amod	False
efficiency	efficiency	NOUN	NN		dobj	False
by	by	ADP	IN		prep	True
making	make	VERB	VBG		pcomp	False
trades	trade	NOUN	NNS		nsubj	False
more	more	ADV	RBR		advmod	True
standardized	standardized	ADJ	JJ		ccomp	False
and	and	CCONJ	CC		cc	True
fungible	fungible	ADJ	JJ		conj	False
,	,	PUNCT	,		punct	False
with	with	ADP	IN		prep	True
the	the	DET	DT		det	True
intent	intent	NOUN	NN		pobj	False
of	of	ADP	IN		prep	True
facilitating	facilitate	VERB	VBG		pcomp	False
the	the	DET	DT		det	True
movement	movement	NOUN	NN		dobj	False
towards	towards	ADP	IN		prep	True
central	central	ADJ	JJ		amod	False
clearing	clearing	NOUN	NN		pobj	False
.	.	PUNCT	.		punct	False

prior	prior	ADV	RB		advmod	False
to	to	ADP	IN		prep	True
the	the	DET	DT		det	True
implementation	implementation	NOUN	NN		pobj	False
of	of	ADP	IN		prep	True
these	these	DET	DT		det	True
changes	change	NOUN	NNS		pobj	False
,	,	PUNCT	,		punct	False
liquidity	liquidity	NOUN	NN		nsubj	False
in	in	ADP	IN		prep	True
the	the	DET	DT		det	True
cds	cd	NOUN	NNS		compound	False
market	market	NOUN	NN		pobj	False
reportedly	reportedly	ADV	RB		advmod	False
had	have	AUX	VBD		aux	True
declined	decline	VERB	VBN		ROOT	False
.	.	PUNCT	.		punct	False

however	however	ADV	RB		advmod	True
,	,	PUNCT	,		punct	False
no	no	DET	DT		det	True
significant	significant	ADJ	JJ		amod	False
disruption	disruption	NOUN	NN		nsubjpass	False
was	be	AUX	VBD		auxpass	True
reported	report	VERB	VBN		ROOT	False
following	follow	VERB	VBG		prep	False
the	the	DET	DT		det	True
changes	change	NOUN	NNS		pobj	False
and	and	CCONJ	CC		cc	True
liquidity	liquidity	NOUN	NN		conj	False
is	be	AUX	VBZ		auxpass	True
said	say	VERB	VBN		conj	False
to	to	PART	TO		aux	True
have	have	AUX	VB		aux	True
returned	return	VERB	VBN		xcomp	False
to	to	ADP	IN		prep	True
recent	recent	ADJ	JJ		amod	False
norms	norm	NOUN	NNS		pobj	False
.	.	PUNCT	.		punct	False

the	the	DET	DT		det	True
basis	basis	NOUN	NN		nsubj	False
between	between	ADP	IN		prep	True
the	the	DET	DT		det	True
cdx	cdx	PROPN	NNP	ORG_B	compound	False
investment	investment	PROPN	NNP		compound	False
grade	grade	NOUN	NN		compound	False
index	index	NOUN	NN		pobj	False
of	of	ADP	IN		prep	True
cds	cd	NOUN	NNS		compound	False
spreads	spread	VERB	VBZ		pobj	False
and	and	CCONJ	CC		cc	True
measures	measure	NOUN	NNS		conj	False
of	of	ADP	IN		prep	True
investment	investment	NOUN	NN		nmod	False
-	-	PUNCT	HYPH		punct	False
grade	grade	NOUN	NN		nmod	False
corporate	corporate	ADJ	JJ		amod	False
spreads	spread	NOUN	NNS		pobj	False
—	—	PUNCT	:		punct	False
a	a	DET	DT		det	True
rough	rough	ADJ	JJ		amod	False
proxy	proxy	NOUN	NN		appos	False
for	for	ADP	IN		prep	True
unexploited	unexploited	ADJ	JJ		amod	False
arbitrage	arbitrage	NOUN	NN		compound	False
opportunities	opportunity	NOUN	NNS		pobj	False
in	in	ADP	IN		prep	True
the	the	DET	DT		det	True
corporate	corporate	ADJ	JJ		amod	False
market	market	NOUN	NN		pobj	False
—	—	PUNCT	:		punct	False
remained	remain	VERB	VBD		ROOT	False
at	at	ADP	IN		prep	True
high	high	ADJ	JJ		amod	False
levels	level	NOUN	NNS		pobj	False
,	,	PUNCT	,		punct	False
due	due	ADP	IN		prep	True
to	to	ADP	IN		pcomp	True
an	an	DET	DT		det	True
ongoing	ongoing	ADJ	JJ		amod	False
lack	lack	NOUN	NN		pobj	False
of	of	ADP	IN		prep	True
financing	financing	NOUN	NN		compound	False
capacity	capacity	NOUN	NN		pobj	False
at	at	ADP	IN		prep	True
major	major	ADJ	JJ		amod	False
financial	financial	ADJ	JJ		amod	False
institutions	institution	NOUN	NNS		pobj	False
.	.	PUNCT	.		punct	False

april	april	PROPN	NNP	DATE_B	ROOT	False
23	23	NUM	CD	DATE_I	nummod	False
,	,	PUNCT	,	DATE_I	punct	False
2009	2009	NUM	CD	DATE_I	nummod	False
class	class	NOUN	NN	DATE_I	appos	False

i	i	PRON	PRP		nsubj	True
fomc	fomc	NOUN	NN		npadvmod	False
-	-	PUNCT	HYPH		punct	False
restricted	restrict	VERB	VBN		amod	False
controlled	control	VERB	VBN		amod	False
(	(	PUNCT	-LRB-		punct	False
fr	fr	NOUN	NN		nmod	False
)	)	PUNCT	-RRB-		punct	False
page	page	NOUN	NN		nsubj	False
8	8	NUM	CD	CARDINAL_B	nummod	False
of	of	ADP	IN		prep	True
64	64	NUM	CD	CARDINAL_B	nummod	False
monetary	monetary	ADJ	JJ		amod	False
 	  	SPACE	_SP			False
policy	policy	NOUN	NN		pobj	False
 	  	SPACE	_SP			False
expectations	expectation	NOUN	NNS		ROOT	False
 	  	SPACE	_SP			False
and	and	CCONJ	CC		cc	True
 	  	SPACE	_SP			False
treasury	treasury	PROPN	NNP		conj	False

yields	yield	NOUN	NNS		ROOT	False
the	the	DET	DT		det	True
committee	committee	NOUN	NN		dobj	False

’s	's	PUNCT	``		punct	True
decision	decision	NOUN	NN		nsubj	False
at	at	ADP	IN		prep	True
the	the	DET	DT		det	True
march	march	PROPN	NNP	DATE_B	compound	False
meeting	meeting	NOUN	NN		pobj	False
to	to	PART	TO		aux	True
leave	leave	VERB	VB		acl	False
the	the	DET	DT		det	True
target	target	NOUN	NN		compound	False
range	range	NOUN	NN		dobj	False
for	for	ADP	IN		prep	True
the	the	DET	DT		det	True
federal	federal	ADJ	JJ		amod	False
funds	fund	NOUN	NNS		compound	False
rate	rate	NOUN	NN		pobj	False
unchanged	unchanged	ADJ	JJ		amod	False
was	be	AUX	VBD		ROOT	True
widely	widely	ADV	RB		advmod	False

anticipated.6	anticipated.6	PROPN	NNP		ROOT	False

however	however	ADV	RB		advmod	True
,	,	PUNCT	,		punct	False
investors	investor	NOUN	NNS		nsubj	False
were	be	AUX	VBD		ROOT	True
apparently	apparently	ADV	RB		advmod	False
surprised	surprise	VERB	VBN		acomp	False
by	by	ADP	IN		agent	True
the	the	DET	DT		det	True
fomc	fomc	NOUN	NN		amod	False
’s	’s	PART	POS		punct	True
announcement	announcement	NOUN	NN		pobj	False
that	that	SCONJ	IN		mark	True
it	-PRON-	PRON	PRP		nsubj	True
would	would	VERB	MD		aux	True
increase	increase	VERB	VB		acl	False
significantly	significantly	ADV	RB		advmod	False
further	further	ADV	RBR		advmod	True
the	the	DET	DT		det	True
size	size	NOUN	NN		dobj	False
of	of	ADP	IN		prep	True
the	the	DET	DT	ORG_B	det	True
federal	federal	PROPN	NNP	ORG_I	compound	False
reserve	reserve	PROPN	NNP	ORG_I	pobj	False
’s	’s	PART	POS		punct	True
balance	balance	NOUN	NN		compound	False
sheet	sheet	NOUN	NN		appos	False
by	by	ADP	IN		prep	True
purchasing	purchase	VERB	VBG		pcomp	False
up	up	ADP	RP	MONEY_B	quantmod	True
to	to	PART	TO	MONEY_I	quantmod	True
$	$	SYM	$	MONEY_I	quantmod	False
300	300	NUM	CD	MONEY_I	compound	False
billion	billion	NUM	CD	MONEY_I	dobj	False
in	in	ADP	IN		prep	True
treasury	treasury	PROPN	NNP	ORG_B	compound	False
securities	security	NOUN	NNS		pobj	False
and	and	CCONJ	CC		cc	True
expanding	expand	VERB	VBG		conj	False
purchases	purchase	NOUN	NNS		dobj	False
of	of	ADP	IN		prep	True
agency	agency	NOUN	NN		compound	False
mbs	mb	NOUN	NNS		pobj	False
and	and	CCONJ	CC		cc	True
agency	agency	NOUN	NN		compound	False
debt	debt	NOUN	NN		conj	False
by	by	ADP	IN		prep	True
up	up	ADP	IN	MONEY_B	quantmod	True
to	to	PART	TO	MONEY_I	quantmod	True
$	$	SYM	$	MONEY_I	quantmod	False
750	750	NUM	CD	MONEY_I	pobj	False
and	and	CCONJ	CC		cc	True
$	$	SYM	$	MONEY_B	quantmod	False
100	100	NUM	CD	MONEY_I	compound	False
billion	billion	NUM	CD	MONEY_I	conj	False
,	,	PUNCT	,		punct	False
respectively	respectively	ADV	RB		advmod	False
.	.	PUNCT	.		punct	False

(	(	PUNCT	-LRB-		punct	False
see	see	VERB	VB		compound	True
box	box	PROPN	NNP		nsubj	False
entitled	entitle	VERB	VBN		ROOT	False
“	"	PUNCT	``		punct	False
balance	balance	NOUN	NN		compound	False
sheet	sheet	NOUN	NN		compound	False
developments	development	NOUN	NNS		dobj	False
during	during	ADP	IN		prep	True
the	the	DET	DT		det	True
intermeeting	intermeete	VERB	VBG		amod	False
period	period	NOUN	NN		pobj	False
.	.	PUNCT	.		punct	False
”	"	PUNCT	''		punct	False
)	)	PUNCT	-RRB-		punct	False

in	in	ADP	IN		prep	True
addition	addition	NOUN	NN		pobj	False
,	,	PUNCT	,		punct	False
market	market	NOUN	NN		compound	False
participants	participant	NOUN	NNS		nsubj	False
reportedly	reportedly	ADV	RB		advmod	False
interpreted	interpret	VERB	VBD		ROOT	False
the	the	DET	DT		det	True
statement	statement	NOUN	NN		dobj	False
that	that	SCONJ	IN		mark	True
the	the	DET	DT		det	True
federal	federal	ADJ	JJ		amod	False
funds	fund	NOUN	NNS		compound	False
rates	rate	NOUN	NNS		nsubj	False
was	be	AUX	VBD		acl	True
likely	likely	ADJ	JJ		acomp	False
to	to	PART	TO		aux	True
remain	remain	VERB	VB		xcomp	False
exceptionally	exceptionally	ADV	RB		advmod	False
low	low	ADJ	JJ		acomp	False
for	for	ADP	IN		prep	True
“	"	PUNCT	``		punct	False
an	an	DET	DT		det	True
extended	extended	ADJ	JJ		amod	False
period	period	NOUN	NN		pobj	False
”	"	PUNCT	''		punct	False
as	as	SCONJ	IN		advmod	True
stronger	strong	ADJ	JJR		acomp	False
than	than	SCONJ	IN		prep	True
the	the	DET	DT		det	True
phrase	phrase	NOUN	NN		pobj	False
“	"	PUNCT	``		punct	False
for	for	ADP	IN		prep	True
some	some	DET	DT		det	True
time	time	NOUN	NN		pobj	False
”	"	PUNCT	''		punct	False
in	in	ADP	IN		prep	True
the	the	DET	DT		det	True
previous	previous	ADJ	JJ		amod	False
statement	statement	NOUN	NN		pobj	False
.	.	PUNCT	.		punct	False

following	follow	VERB	VBG		prep	False
the	the	DET	DT		det	True
release	release	NOUN	NN		pobj	False
of	of	ADP	IN		prep	True
the	the	DET	DT		det	True
fomc	fomc	ADJ	JJ		amod	False
statement	statement	NOUN	NN		pobj	False
,	,	PUNCT	,		punct	False
rates	rate	NOUN	NNS		nsubj	False
on	on	ADP	IN		prep	True
eurodollar	eurodollar	ADJ	JJ		amod	False
futures	future	NOUN	NNS		compound	False
contracts	contract	NOUN	NNS		pobj	False
and	and	CCONJ	CC		cc	True
yields	yield	NOUN	NNS		conj	False
on	on	ADP	IN		prep	True
treasury	treasury	PROPN	NNP	ORG_B	pobj	False
,	,	PUNCT	,		punct	False
agency	agency	NOUN	NN		conj	False
,	,	PUNCT	,		punct	False
and	and	CCONJ	CC		cc	True
mortgage-	mortgage-	PROPN	NNP		nummod	False
backed	back	VERB	VBD		amod	False
securities	security	NOUN	NNS		conj	False
all	all	DET	DT		appos	True
fell	fall	VERB	VBD		ROOT	False

considerably.7	considerably.7	PROPN	NNP		ROOT	False

the	the	DET	DT		det	True
initial	initial	ADJ	JJ		amod	False
decline	decline	NOUN	NN		nsubjpass	False
in	in	ADP	IN		prep	True
the	the	DET	DT		det	True
path	path	NOUN	NN		pobj	False
for	for	ADP	IN		prep	True
the	the	DET	DT		det	True
federal	federal	ADJ	JJ		amod	False
funds	fund	NOUN	NNS		compound	False
rate	rate	NOUN	NN		pobj	False
implied	imply	VERB	VBN		acl	False
by	by	ADP	IN		agent	True
futures	future	NOUN	NNS		compound	False
rates	rate	NOUN	NNS		pobj	False
was	be	AUX	VBD		auxpass	True
subsequently	subsequently	ADV	RB		advmod	False
reversed	reverse	VERB	VBN		ROOT	False
,	,	PUNCT	,		punct	False
perhaps	perhaps	ADV	RB		advmod	True
in	in	ADP	IN		prep	True
response	response	NOUN	NN		pobj	False
to	to	ADP	IN		prep	True
the	the	DET	DT		det	True
modest	modest	ADJ	JJ		amod	False
improvement	improvement	NOUN	NN		pobj	False
in	in	ADP	IN		prep	True
the	the	DET	DT		det	True
economic	economic	ADJ	JJ		amod	False
outlook	outlook	NOUN	NN		pobj	False
(	(	PUNCT	-LRB-		punct	False
chart	chart	PROPN	NNP		npadvmod	False
3	3	NUM	CD	CARDINAL_B	nummod	False
)	)	PUNCT	-RRB-		punct	False
.	.	PUNCT	.		punct	False

based	base	VERB	VBN		prep	False
on	on	ADP	IN		prep	True
our	-PRON-	DET	PRP$		poss	True
standard	standard	ADJ	JJ		amod	False
term	term	NOUN	NN		compound	False
premium	premium	ADJ	JJ		compound	False
assumption	assumption	NOUN	NN		pobj	False
of	of	ADP	IN		prep	True
1	1	NUM	CD	CARDINAL_B	nummod	False
basis	basis	NOUN	NN		compound	False
point	point	NOUN	NN		pobj	False
per	per	ADP	IN		prep	True
month	month	NOUN	NN		pobj	False
,	,	PUNCT	,		punct	False
market	market	NOUN	NN		compound	False
quotes	quote	NOUN	NNS		nsubj	False
currently	currently	ADV	RB		advmod	False
suggest	suggest	VERB	VBP		ROOT	False
that	that	SCONJ	IN		mark	True
market	market	NOUN	NN		compound	False
participants	participant	NOUN	NNS		nsubj	False
anticipate	anticipate	VERB	VBP		ccomp	False
that	that	SCONJ	IN		mark	True
the	the	DET	DT		det	True
fomc	fomc	NOUN	NN		nsubj	False
will	will	VERB	MD		aux	True
start	start	VERB	VB		ccomp	False
to	to	PART	TO		aux	True
raise	raise	VERB	VB		xcomp	False
the	the	DET	DT		det	True
federal	federal	ADJ	JJ		amod	False
funds	fund	NOUN	NNS		compound	False
rate	rate	NOUN	NN		dobj	False
around	around	ADP	IN		prep	True
the	the	DET	DT	DATE_B	det	True
end	end	NOUN	NN	DATE_I	pobj	False
of	of	ADP	IN	DATE_I	prep	True
2009	2009	NUM	CD	DATE_I	pobj	False
.	.	PUNCT	.		punct	False

however	however	ADV	RB		advmod	True
,	,	PUNCT	,		punct	False
staff	staff	NOUN	NN		compound	False
models	model	NOUN	NNS		nsubj	False
suggest	suggest	VERB	VBP		ROOT	False
that	that	SCONJ	IN		mark	True
term	term	NOUN	NN		compound	False
premiums	premium	NOUN	NNS		nsubj	False
could	could	VERB	MD		aux	True
well	well	ADV	RB		advmod	True
be	be	AUX	VB		ccomp	True
higher	high	ADJ	JJR		acomp	False
than	than	SCONJ	IN		prep	True
usual	usual	ADJ	JJ		amod	False
,	,	PUNCT	,		punct	False
implying	imply	VERB	VBG		advcl	False
a	a	DET	DT		det	True
flatter	flat	ADJ	JJR		amod	False
path	path	NOUN	NN		dobj	False
for	for	ADP	IN		prep	True
the	the	DET	DT		det	True
expected	expect	VERB	VBN		amod	False
federal	federal	ADJ	JJ		amod	False
funds	fund	NOUN	NNS		compound	False
rate	rate	NOUN	NN		pobj	False
.	.	PUNCT	.		punct	False

only	only	ADV	RB	CARDINAL_B	advmod	True
four	four	NUM	CD	CARDINAL_I	nummod	True
respondents	respondent	NOUN	NNS		nsubj	False
to	to	ADP	IN		prep	True
the	the	DET	DT		det	True
desk	desk	NOUN	NN		pobj	False
’s	’s	PART	POS		punct	True
survey	survey	NOUN	NN		appos	False
of	of	ADP	IN		prep	True
primary	primary	ADJ	JJ		amod	False
dealers	dealer	NOUN	NNS		pobj	False
expect	expect	VERB	VBP		ROOT	False
the	the	DET	DT		det	True
target	target	NOUN	NN		compound	False
federal	federal	ADJ	JJ		amod	False
funds	fund	NOUN	NNS		compound	False
rate	rate	NOUN	NN		nsubjpass	False
to	to	PART	TO		aux	True
be	be	AUX	VB		auxpass	True
raised	raise	VERB	VBN		ccomp	False
before	before	ADP	IN		prep	True
the	the	DET	DT	DATE_B	det	True
third	third	ADJ	JJ	DATE_I	amod	True
quarter	quarter	NOUN	NN	DATE_I	pobj	False
of	of	ADP	IN	DATE_I	prep	True
2010	2010	NUM	CD	DATE_I	pobj	False
,	,	PUNCT	,		punct	False
with	with	ADP	IN		mark	True
6	6	NUM	CD	CARDINAL_B	compound	False
two	two	NUM	CD	CARDINAL_I	nummod	True
other	other	ADJ	JJ		amod	True
notable	notable	ADJ	JJ		amod	False
announcements	announcement	NOUN	NNS		nsubjpass	False
regarding	regard	VERB	VBG		prep	True
federal	federal	PROPN	NNP		amod	False
reserve	reserve	NOUN	NN		nmod	False
monetary	monetary	ADJ	JJ		amod	False
policy	policy	NOUN	NN		pobj	False
were	be	AUX	VBD		auxpass	True
made	make	VERB	VBN		advcl	True
during	during	ADP	IN		prep	True
the	the	DET	DT		det	True
intermeeting	intermeete	VERB	VBG		amod	False
period	period	NOUN	NN		pobj	False
.	.	PUNCT	.		punct	False

on	on	ADP	IN		prep	True
march	march	PROPN	NNP	DATE_B	pobj	False
23	23	NUM	CD	DATE_I	nummod	False
,	,	PUNCT	,		punct	False
the	the	DET	DT	ORG_B	det	True
federal	federal	PROPN	NNP	ORG_I	compound	False
reserve	reserve	PROPN	NNP	ORG_I	nsubj	False
and	and	CCONJ	CC		cc	True
the	the	DET	DT		det	True
treasury	treasury	PROPN	NNP	ORG_B	conj	False
announced	announce	VERB	VBD		ROOT	False
an	an	DET	DT		det	True
accord	accord	NOUN	NN		dobj	False
regarding	regard	VERB	VBG		prep	True
the	the	DET	DT		det	True
appropriate	appropriate	ADJ	JJ		amod	False
roles	role	NOUN	NNS		pobj	False
of	of	ADP	IN		prep	True
the	the	DET	DT	ORG_B	det	True
federal	federal	PROPN	NNP	ORG_I	compound	False
reserve	reserve	PROPN	NNP	ORG_I	pobj	False
and	and	CCONJ	CC		cc	True
the	the	DET	DT		det	True
treasury	treasury	PROPN	NNP	ORG_B	conj	False
to	to	PART	TO		aux	True
preserve	preserve	VERB	VB		acl	False
financial	financial	ADJ	JJ		amod	False
and	and	CCONJ	CC		cc	True
monetary	monetary	ADJ	JJ		conj	False
stability	stability	NOUN	NN		dobj	False
.	.	PUNCT	.		punct	False

on	on	ADP	IN		prep	True
april	april	PROPN	NNP	DATE_B	pobj	False
6	6	NUM	CD	DATE_I	nummod	False
,	,	PUNCT	,		punct	False
the	the	DET	DT	ORG_B	det	True
federal	federal	PROPN	NNP	ORG_I	compound	False
